tweet_id,timestamp,source,expanded_urls,name,breed,text,jpg_url,rating_numerator,rating_denominator,retweet_count,favorite_count,dog_stage
691096613310316544,2016-01-24 03:14:07,Twitter for iPhone,https://twitter.com/dog_rates/status/691096613310316544/photo/1,N/A,Borzoi,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,11,10,782,2692,None
691321916024623104,2016-01-24 18:09:23,Twitter for iPhone,https://twitter.com/dog_rates/status/691321916024623104/photo/1,Molly,Rottweiler,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,11,10,587,2328,None
691416866452082688,2016-01-25 00:26:41,Twitter for iPhone,https://twitter.com/dog_rates/status/691416866452082688/photo/1,N/A,Lakeland Terrier,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,13,10,6771,17460,None
691444869282295808,2016-01-25 02:17:57,Twitter for iPhone,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",Bailey,Bernese Mountain Dog,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,12,10,734,2379,None
691459709405118465,2016-01-25 03:16:56,Twitter for iPhone,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",Leo,Shetland Sheepdog,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,12,10,999,3656,None
691483041324204033,2016-01-25 04:49:38,Twitter for iPhone,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",N/A,Bloodhound,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,5,10,493,2146,None
691675652215414786,2016-01-25 17:35:00,Twitter for iPhone,https://twitter.com/dog_rates/status/691675652215414786/photo/1,Richie,Chihuahua,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,10,10,455,1758,None
691756958957883396,2016-01-25 22:58:05,Twitter for iPhone,https://twitter.com/dog_rates/status/691756958957883396/photo/1,N/A,Saint Bernard,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,10,10,873,2551,None
692017291282812928,2016-01-26 16:12:33,Twitter for iPhone,https://twitter.com/dog_rates/status/692017291282812928/photo/1,Kingsley,Tibetan Terrier,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,9,10,852,2614,None
692158366030913536,2016-01-27 01:33:08,Twitter for iPhone,https://twitter.com/dog_rates/status/692158366030913536/photo/1,Edgar,Pug,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,10,10,709,1929,None
692187005137076224,2016-01-27 03:26:56,Twitter for iPhone,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",N/A,Siberian Husky,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,12,10,735,2290,None
692530551048294401,2016-01-28 02:12:04,Twitter for iPhone,https://twitter.com/dog_rates/status/692530551048294401/photo/1,Cody,Siberian Husky,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,10,10,361,1654,None
692535307825213440,2016-01-28 02:30:58,Twitter for iPhone,https://twitter.com/dog_rates/status/692535307825213440/photo/1,Amber,Pug,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,10,10,1219,2842,None
692568918515392513,2016-01-28 04:44:32,Twitter for iPhone,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",Chester,Golden Retriever,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,12,10,1373,3954,None
692901601640583168,2016-01-29 02:46:29,Twitter for iPhone,https://twitter.com/dog_rates/status/692901601640583168/photo/1,N/A,Soft-Coated Wheaten Terrier,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,10,10,531,1588,None
695794761660297217,2016-02-06 02:22:53,Twitter for iPhone,https://twitter.com/dog_rates/status/695794761660297217/photo/1,Wyatt,Samoyed,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,13,10,689,2853,None
695816827381944320,2016-02-06 03:50:33,Twitter for iPhone,https://twitter.com/dog_rates/status/695816827381944320/photo/1,N/A,Pomeranian,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,11,10,1032,2703,None
696405997980676096,2016-02-07 18:51:43,Twitter for iPhone,https://twitter.com/dog_rates/status/696405997980676096/photo/1,Berb,Borzoi,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,7,10,1033,2865,None
698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,https://twitter.com/dog_rates/status/698953797952008193/photo/1,CeCe,Italian Greyhound,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,11,10,802,2417,None
698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,https://twitter.com/dog_rates/status/698989035503689728/photo/1,Oliver,Norfolk Terrier,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,13,10,859,3017,None
699072405256409088,2016-02-15 03:27:04,Twitter for iPhone,https://twitter.com/dog_rates/status/699072405256409088/video/1,N/A,Shih-Tzu,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,12,10,1063,2649,None
699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",Reagan,Schipperke,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,8,10,560,2209,None
699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,https://twitter.com/dog_rates/status/699323444782047232/photo/1,N/A,Labrador Retriever,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,10,10,774,2838,None
699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,https://twitter.com/dog_rates/status/699370870310113280/photo/1,Calbert,Cairn,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,11,10,383,1696,None
699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,https://twitter.com/dog_rates/status/699413908797464576/photo/1,Miley,Samoyed,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,11,10,556,1884,None
699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,https://twitter.com/dog_rates/status/699423671849451520/photo/1,N/A,Pug,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,10,10,282,1222,None
699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",Archie,Pembroke,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,12,10,2344,5373,None
699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,https://twitter.com/dog_rates/status/699775878809702401/photo/1,Fillup,Dandie Dinmont,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,11,10,530,1773,None
699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",N/A,Malinois,Take all my money. 10/10 https://t.co/B28ebc5LzQ,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,10,10,1087,2449,None
699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,https://twitter.com/dog_rates/status/699788877217865730/photo/1,Nala,Border Terrier,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,12,10,465,2006,None
700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,https://twitter.com/dog_rates/status/700002074055016451/photo/1,Thumas,Chihuahua,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,9,10,1184,2966,None
700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,https://twitter.com/dog_rates/status/700029284593901568/photo/1,Coops,West Highland White Terrier,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,10,10,523,1875,None
700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,https://twitter.com/dog_rates/status/700167517596164096/photo/1,Dotsy,Beagle,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,10,10,640,2367,None
700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,https://twitter.com/dog_rates/status/700462010979500032/photo/1,Murphy,Pomeranian,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,6,10,1603,3702,None
698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",N/A,German Short-Haired Pointer,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,10,10,544,2290,None
698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,https://twitter.com/dog_rates/status/698710712454139905/photo/1,Cuddles,Samoyed,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,10,10,604,2214,None
698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,https://twitter.com/dog_rates/status/698703483621523456/photo/1,Rusty,Brittany Spaniel,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,7,10,332,1295,None
698635131305795584,2016-02-13 22:29:29,Twitter for iPhone,https://twitter.com/dog_rates/status/698635131305795584/video/1,N/A,Samoyed,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,12,10,305,1161,None
696488710901260288,2016-02-08 00:20:23,Twitter for iPhone,https://twitter.com/dog_rates/status/696488710901260288/photo/1,N/A,Briard,12/10 revolutionary af https://t.co/zKzq4nIY86,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,12,10,907,2270,None
696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,https://twitter.com/dog_rates/status/696754882863349760/photo/1,Reptar,Toy Poodle,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,10,10,325,1344,None
696886256886657024,2016-02-09 02:40:05,Twitter for iPhone,https://twitter.com/dog_rates/status/696886256886657024/photo/1,N/A,Kuvasz,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,12,10,1601,4365,None
696894894812565505,2016-02-09 03:14:25,Twitter for iPhone,https://twitter.com/dog_rates/status/696894894812565505/photo/1,N/A,Appenzeller,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,9,10,611,2121,None
696900204696625153,2016-02-09 03:35:31,Twitter for iPhone,https://twitter.com/dog_rates/status/696900204696625153/photo/1,Rosie,Chihuahua,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,12,10,914,2863,None
697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,https://twitter.com/dog_rates/status/697242256848379904/photo/1,Oakley,Eskimo Dog,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,10,10,605,2276,None
697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,https://twitter.com/dog_rates/status/697255105972801536/photo/1,Charlie,Great Dane,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,10,10,1040,2789,None
697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,https://twitter.com/dog_rates/status/697259378236399616/photo/1,N/A,Great Dane,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,8,10,881,2966,None
697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,https://twitter.com/dog_rates/status/697270446429966336/photo/1,Bentley,Toy Poodle,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,10,10,1683,4257,None
690597161306841088,2016-01-22 18:09:28,Twitter for iPhone,https://twitter.com/dog_rates/status/690597161306841088/photo/1,Lolo,Lhasa,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,11,10,539,1745,None
697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,https://twitter.com/dog_rates/status/697575480820686848/photo/1,Ole,Whippet,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,8,10,445,1846,None
697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,https://twitter.com/dog_rates/status/697943111201378304/photo/1,Cassie,Great Dane,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,10,10,597,2156,None
697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",Doug,Pembroke,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,11,10,1155,2959,None
697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,https://twitter.com/dog_rates/status/697995514407682048/photo/1,N/A,Staffordshire Bullterrier,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,11,10,299,1378,None
698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,https://twitter.com/dog_rates/status/698178924120031232/photo/1,Lily,Chesapeake Bay Retriever,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,10,10,665,2535,None
698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,https://twitter.com/dog_rates/status/698195409219559425/photo/1,Beau,Labrador Retriever,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,9,10,5357,15168,None
698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,https://twitter.com/dog_rates/status/698262614669991936/photo/1,Franklin,Italian Greyhound,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,11,10,1755,4301,None
698342080612007937,2016-02-13 03:05:01,Twitter for iPhone,https://twitter.com/dog_rates/status/698342080612007937/video/1,Maximus,Boxer,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,11,10,856,2035,None
698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,https://twitter.com/dog_rates/status/698355670425473025/photo/1,Jessiga,Pug,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,10,10,389,1665,None
698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,https://twitter.com/dog_rates/status/698549713696649216/photo/1,Claude,French Bulldog,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,9,10,547,2092,None
700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",Kaia,Norwegian Elkhound,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,12,10,516,2051,None
690400367696297985,2016-01-22 05:07:29,Twitter for iPhone,https://twitter.com/dog_rates/status/690400367696297985/photo/1,Eriq,Pembroke,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,10,10,396,1710,None
690360449368465409,2016-01-22 02:28:52,Twitter for iPhone,https://twitter.com/dog_rates/status/690360449368465409/photo/1,N/A,Pug,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,9,10,778,2390,None
684460069371654144,2016-01-05 19:42:51,Twitter for iPhone,https://twitter.com/dog_rates/status/684460069371654144/photo/1,Jeph,Labrador Retriever,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,10,10,492,1778,None
684481074559381504,2016-01-05 21:06:19,Twitter for iPhone,https://twitter.com/dog_rates/status/684481074559381504/photo/1,Pippa,Chihuahua,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,10,10,1054,3489,None
684594889858887680,2016-01-06 04:38:35,Twitter for iPhone,https://twitter.com/dog_rates/status/684594889858887680/photo/1,N/A,Weimaraner,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,10,10,3116,8010,None
684800227459624960,2016-01-06 18:14:31,Twitter for iPhone,https://twitter.com/dog_rates/status/684800227459624960/photo/1,Theodore,Miniature Schnauzer,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,11,10,894,2463,None
684902183876321280,2016-01-07 00:59:40,Twitter for iPhone,https://twitter.com/dog_rates/status/684902183876321280/photo/1,Perry,Pembroke,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,11,10,458,1668,None
684914660081053696,2016-01-07 01:49:14,Twitter for iPhone,https://twitter.com/dog_rates/status/684914660081053696/photo/1,N/A,Chow,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,12,10,1304,3164,None
684926975086034944,2016-01-07 02:38:10,Twitter for iPhone,https://twitter.com/dog_rates/status/684926975086034944/photo/1,Bruiser,Labrador Retriever,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,11,10,409,3128,None
684940049151070208,2016-01-07 03:30:07,Twitter for iPhone,"https://twitter.com/dog_rates/status/684940049151070208/photo/1,https://twitter.com/dog_rates/status/684940049151070208/photo/1",Oreo,Border Collie,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,12,10,922,2894,None
685198997565345792,2016-01-07 20:39:06,Twitter for iPhone,https://twitter.com/dog_rates/status/685198997565345792/photo/1,Alfie,Old English Sheepdog,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,11,10,585,2091,None
685315239903100929,2016-01-08 04:21:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/685315239903100929/photo/1,https://twitter.com/dog_rates/status/685315239903100929/photo/1",N/A,Chow,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,11,10,931,2969,None
685321586178670592,2016-01-08 04:46:13,Twitter for iPhone,https://twitter.com/dog_rates/status/685321586178670592/photo/1,Rocky,Boston Bull,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,10,10,573,2399,None
685325112850124800,2016-01-08 05:00:14,Twitter for iPhone,https://twitter.com/dog_rates/status/685325112850124800/photo/1,N/A,Golden Retriever,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,10,10,3524,8484,None
685532292383666176,2016-01-08 18:43:29,Twitter for iPhone,https://twitter.com/dog_rates/status/685532292383666176/photo/1,N/A,Collie,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,9,10,1033,2755,None
685663452032069632,2016-01-09 03:24:40,Twitter for iPhone,https://twitter.com/dog_rates/status/685663452032069632/video/1,Brooks,Chesapeake Bay Retriever,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,12,10,1311,2922,None
685906723014619143,2016-01-09 19:31:20,Twitter for iPhone,"https://twitter.com/dog_rates/status/685906723014619143/photo/1,https://twitter.com/dog_rates/status/685906723014619143/photo/1",Olive,Yorkshire Terrier,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,9,10,2551,6762,None
